file_a,file_b,label,clone_type,error,string_similarity_ratio,jaccard_similarity,tfidf_cosine_similarity,entropy_difference,markov_similarity,kl_similarity,ast_node_type_jaccard,ast_sequence_similarity,ast_node_count_similarity,ast_depth_similarity,tree_edit_similarity,apted_tree_edit_similarity,semantic_successful_overlap,semantic_output_similarity,embedding_cosine_similarity
submission309.py,submission310.py,1,3,,0.7368421052631579,0.8333333333333334,0.9156331264946833,0.0726180959791285,0.9242954324586978,0.4402232464083581,0.8571428571428571,0.6818181818181818,0.76,1.0,0.43999999999999995,0.6,0.5,0.8,0.9792324854710518
submission311.py,submission312.py,1,3,,0.6258503401360545,0.6428571428571429,0.7862837969176726,0.09934210421072409,0.8973760932944607,0.2817853207356704,0.4444444444444444,0.3888888888888889,0.8,0.7777777777777778,0.09999999999999998,0.5,0.4,1.0,0.8818507878586359
submission313.py,submission314.py,1,3,,0.6960352422907489,0.7272727272727273,0.8251758505258147,0.09499612076425779,1.0,0.2572705165960516,0.8181818181818182,0.8888888888888888,1.0,0.75,0.0,0.7407407407407407,0.5,1.0,0.9748714566528738
submission315.py,submission316.py,1,3,,0.591304347826087,0.5263157894736842,0.8487069842747964,0.19860944465760877,0.9221873364730507,0.21713180730844686,0.5714285714285714,0.5517241379310345,0.4871794871794872,0.8888888888888888,0.3076923076923077,0.41025641025641024,0.4,1.0,0.8883575008100917
submission317.py,submission318.py,1,3,,0.6968325791855203,0.7058823529411765,0.9523715350127845,0.08301477049508987,0.8757122507122507,0.3721264479246367,0.4,0.5909090909090909,0.76,0.9,0.0,0.4,0.0,0.0,0.9464343475526913
submission319.py,submission320.py,1,3,,0.5853658536585366,0.8,0.948460172466489,0.09145334292946261,0.8996819507023589,0.45631233082695183,0.47058823529411764,0.5652173913043478,0.7037037037037037,0.8888888888888888,0.0,0.2962962962962963,0.2857142857142857,1.0,0.9531274415054285
submission321.py,submission322.py,1,3,,0.7897435897435897,0.6923076923076923,0.8819884162007731,0.0,0.8822751322751323,0.3067671639849314,0.6153846153846154,0.7142857142857143,0.8666666666666667,1.0,0.2666666666666667,0.4666666666666667,0.0,0.0,0.9628142393301747
submission323.py,submission324.py,1,3,,0.7486033519553073,0.5625,0.9173962147989683,0.08640331292032943,0.9089731130547457,0.2664990919733064,0.5294117647058824,0.6521739130434783,0.7037037037037037,0.8571428571428572,0.40740740740740744,0.5185185185185186,0.2857142857142857,1.0,0.9615378461128684
submission325.py,submission326.py,1,3,,0.9090909090909091,0.7333333333333333,0.9746946416340139,0.18350942850047103,0.9715522572665429,0.43081001321176254,0.7058823529411765,0.8627450980392157,0.8888888888888888,1.0,0.5925925925925926,0.7407407407407407,0.2,1.0,0.9962951225558825
submission327.py,submission328.py,1,3,,0.6609195402298851,0.7647058823529411,0.972019405973805,0.3520589775894556,0.9430272108843537,0.5169772790030591,0.7777777777777778,0.7228915662650602,0.6274509803921569,0.9,0.47058823529411764,0.5490196078431373,0.2,1.0,0.9316675492185131
submission329.py,submission330.py,1,3,,0.8807339449541285,0.7222222222222222,0.9580667544419315,0.061318707455523924,0.9516079158936301,0.4290401008553011,0.75,0.84375,0.8285714285714285,0.875,0.4285714285714286,0.7714285714285715,0.5,1.0,0.9730752869996796
